지역,연도,평균가격
광역시,2010,197.0
도,2010,331.1
도,2010,130.5
도,2010,151.0
도,2010,159.7
도,2010,149.4
도,2010,126.7
도,2010,125.6
도,2010,200.2
도,2010,177.2
전국,2010,282.9
수도권,2010,433.7
지방,2010,183.3
서울,2010,647.8
서울,2010,681.2
서울,2010,470.4
서울,2010,939.1
서울,2010,517.1
서울,2010,546.3
광역시,2010,235.9
광역시,2010,182.3
광역시,2010,283.7
광역시,2010,146.3
광역시,2010,227.5
광역시,2010,203.9
도,2010,335.6
도,2010,138.8
도,2010,153.1
도,2010,161.3
도,2010,152.0
도,2010,130.9
도,2010,127.6
도,2010,204.1
도,2010,167.3
전국,2011,286.6
수도권,2011,415.2
지방,2011,189.3
서울,2011,611.7
서울,2011,697.1
서울,2011,474.0
서울,2011,884.4
서울,2011,530.5
서울,2011,535.7
광역시,2011,242.8
광역시,2011,188.3
광역시,2011,283.9
광역시,2011,152.1
광역시,2011,233.1
광역시,2011,208.2
도,2011,335.8
도,2011,144.3
도,2011,165.7
도,2011,169.7
도,2011,162.3
도,2011,132.6
도,2011,131.8
도,2011,215.9
도,2011,169.2
전국,2011,271.1
수도권,2011,394.5
지방,2011,185.0
서울,2011,584.2
서울,2011,732.9
서울,2011,470.5
서울,2011,858.1
서울,2011,497.0
서울,2011,515.0
광역시,2011,244.7
광역시,2011,188.1
광역시,2011,282.0
광역시,2011,153.8
광역시,2011,235.4
광역시,2011,202.4
도,2011,324.9
도,2011,138.7
도,2011,156.0
도,2011,162.1
도,2011,157.3
도,2011,132.4
도,2011,129.1
도,2011,215.3
도,2011,162.9
전국,2011,254.8
수도권,2011,377.5
지방,2011,185.6
서울,2011,566.7
서울,2011,695.6
서울,2011,465.9
서울,2011,841.3
서울,2011,505.3
서울,2011,504.3
광역시,2011,244.5
광역시,2011,186.6
광역시,2011,276.7
광역시,2011,158.6
광역시,2011,233.9
광역시,2011,197.7
도,2011,312.5
도,2011,135.8
도,2011,156.7
도,2011,162.5
도,2011,156.6
도,2011,130.2
도,2011,128.3
도,2011,222.3
도,2011,179.4
전국,2011,249.6
수도권,2011,373.0
지방,2011,186.2
서울,2011,570.9
서울,2011,697.1
서울,2011,463.3
서울,2011,865.1
서울,2011,485.0
서울,2011,515.8
광역시,2011,249.6
광역시,2011,188.8
광역시,2011,272.3
광역시,2011,162.3
광역시,2011,231.8
광역시,2011,204.3
도,2011,308.8
도,2011,137.9
도,2011,158.4
도,2011,160.6
도,2011,156.8
도,2011,130.6
도,2011,128.6
도,2011,223.4
도,2011,188.8
전국,2011,255.4
수도권,2011,375.7
지방,2011,190.1
서울,2011,573.6
서울,2011,679.2
서울,2011,457.9
서울,2011,865.2
서울,2011,496.5
서울,2011,514.0
광역시,2011,252.9
광역시,2011,194.6
광역시,2011,273.3
광역시,2011,167.1
광역시,2011,247.5
광역시,2011,211.5
도,2011,313.0
도,2011,138.6
도,2011,164.3
도,2011,163.3
도,2011,162.4
도,2011,127.3
도,2011,129.9
도,2011,217.9
도,2011,181.8
전국,2011,258.4
수도권,2011,378.1
지방,2011,191.1
서울,2011,576.8
서울,2011,661.2
서울,2011,453.5
서울,2011,879.6
서울,2011,469.1
서울,2011,507.9
광역시,2011,254.6
광역시,2011,197.2
광역시,2011,269.9
광역시,2011,170.1
광역시,2011,245.8
광역시,2011,213.6
도,2011,314.8
도,2011,138.4
도,2011,169.7
도,2011,167.0
도,2011,160.4
도,2011,136.1
도,2011,134.7
도,2011,220.2
도,2011,187.8
전국,2011,273.2
수도권,2011,395.0
지방,2011,192.5
서울,2011,614.5
서울,2011,653.9
서울,2011,458.9
서울,2011,922.7
서울,2011,512.2
서울,2011,522.7
광역시,2011,259.2
광역시,2011,201.2
광역시,2011,270.4
광역시,2011,171.4
광역시,2011,240.4
광역시,2011,223.9
도,2011,318.6
도,2011,145.9
도,2011,169.9
도,2011,173.8
도,2011,163.6
도,2011,139.5
도,2011,136.9
도,2011,224.4
도,2011,183.0
전국,2011,272.4
수도권,2011,379.7
지방,2011,193.8
서울,2011,571.5
서울,2011,665.6
서울,2011,452.5
서울,2011,856.8
서울,2011,511.7
서울,2011,501.2
광역시,2011,264.7
광역시,2011,203.7
광역시,2011,269.8
광역시,2011,172.9
광역시,2011,236.4
광역시,2011,219.5
도,2011,318.4
도,2011,150.3
도,2011,172.9
도,2011,171.6
도,2011,166.7
도,2011,139.9
도,2011,134.4
도,2011,231.1
도,2011,196.5
전국,2011,270.0
수도권,2011,374.8
지방,2011,196.0
서울,2011,577.3
서울,2011,712.3
서울,2011,456.9
서울,2011,875.4
서울,2011,517.8
서울,2011,496.5
광역시,2011,264.3
광역시,2011,209.8
광역시,2011,267.3
광역시,2011,174.7
광역시,2011,237.3
광역시,2011,226.7
도,2011,315.5
도,2011,152.6
도,2011,172.9
도,2011,176.2
도,2011,166.7
도,2011,142.3
도,2011,138.6
도,2011,226.1
도,2011,193.6
전국,2011,268.4
수도권,2011,382.7
지방,2011,199.0
서울,2011,592.3
서울,2011,647.3
서울,2011,460.3
서울,2011,894.9
서울,2011,508.0
서울,2011,501.0
광역시,2011,264.4
광역시,2011,210.8
광역시,2011,268.6
광역시,2011,174.4
광역시,2011,245.7
광역시,2011,229.0
도,2011,316.4
도,2011,147.0
도,2011,177.3
도,2011,178.2
도,2011,174.6
도,2011,141.6
도,2011,141.2
도,2011,229.6
도,2011,191.6
전국,2011,265.6
수도권,2011,385.9
지방,2011,198.5
서울,2011,588.1
서울,2011,676.9
서울,2011,454.9
서울,2011,873.8
서울,2011,505.4
서울,2011,508.1
광역시,2011,265.5
광역시,2011,210.6
광역시,2011,270.6
광역시,2011,177.3
광역시,2011,243.0
광역시,2011,231.9
도,2011,316.1
도,2011,150.3
도,2011,176.9
도,2011,182.5
도,2011,175.6
도,2011,140.5
도,2011,143.2
도,2011,226.9
도,2011,193.9
전국,2011,267.4
수도권,2011,397.6
지방,2011,194.1
서울,2011,609.5
서울,2011,683.2
서울,2011,453.0
서울,2011,897.2
서울,2011,516.0
서울,2011,504.6
광역시,2011,261.4
광역시,2011,214.6
광역시,2011,263.8
광역시,2011,175.9
광역시,2011,244.0
광역시,2011,231.7
도,2011,318.0
도,2011,147.8
도,2011,178.7
도,2011,177.7
도,2011,167.6
도,2011,138.3
도,2011,144.1
도,2011,216.6
도,2011,190.1
전국,2012,271.2
수도권,2012,381.4
지방,2012,200.3
서울,2012,575.7
서울,2012,659.9
서울,2012,447.4
서울,2012,868.5
서울,2012,506.4
서울,2012,497.6
광역시,2012,261.5
광역시,2012,219.1
광역시,2012,271.3
광역시,2012,180.9
광역시,2012,246.7
광역시,2012,239.4
도,2012,316.6
도,2012,152.0
도,2012,185.4
도,2012,190.0
도,2012,175.3
도,2012,145.3
도,2012,146.5
도,2012,231.8
도,2012,201.8
전국,2012,263.9
수도권,2012,372.6
지방,2012,200.5
서울,2012,570.6
서울,2012,635.0
서울,2012,443.6
서울,2012,853.5
서울,2012,494.2
서울,2012,504.5
광역시,2012,265.2
광역시,2012,215.3
광역시,2012,267.3
광역시,2012,180.5
광역시,2012,243.9
광역시,2012,244.0
도,2012,310.6
도,2012,153.8
도,2012,182.3
도,2012,188.6
도,2012,171.4
도,2012,143.6
도,2012,144.9
도,2012,225.1
도,2012,190.0
전국,2012,262.9
수도권,2012,367.8
지방,2012,197.7
서울,2012,564.7
서울,2012,663.4
서울,2012,443.2
서울,2012,854.5
서울,2012,481.1
서울,2012,507.5
광역시,2012,256.8
광역시,2012,213.2
광역시,2012,263.7
광역시,2012,177.6
광역시,2012,238.1
광역시,2012,240.3
도,2012,305.2
도,2012,148.6
도,2012,179.0
도,2012,184.9
도,2012,165.6
도,2012,142.9
도,2012,141.9
도,2012,226.3
도,2012,202.9
전국,2012,264.2
수도권,2012,373.3
지방,2012,198.8
서울,2012,583.4
서울,2012,654.1
서울,2012,438.5
서울,2012,894.8
서울,2012,491.3
서울,2012,484.7
광역시,2012,259.8
광역시,2012,214.4
광역시,2012,261.9
광역시,2012,179.1
광역시,2012,231.1
광역시,2012,242.2
도,2012,303.7
도,2012,148.9
도,2012,179.9
도,2012,187.2
도,2012,164.6
도,2012,140.4
도,2012,143.2
도,2012,222.9
도,2012,189.1
전국,2012,270.2
수도권,2012,380.1
지방,2012,200.2
서울,2012,592.9
서울,2012,675.3
서울,2012,432.0
서울,2012,869.5
서울,2012,519.2
서울,2012,510.4
광역시,2012,255.2
광역시,2012,218.4
광역시,2012,260.7
광역시,2012,181.2
광역시,2012,236.4
광역시,2012,245.9
도,2012,308.4
도,2012,152.0
도,2012,186.9
도,2012,186.4
도,2012,166.8
도,2012,138.9
도,2012,142.5
도,2012,223.9
도,2012,203.3
전국,2012,257.1
수도권,2012,359.6
지방,2012,199.0
서울,2012,557.2
서울,2012,642.1
서울,2012,420.7
서울,2012,852.2
서울,2012,499.2
서울,2012,479.3
광역시,2012,259.4
광역시,2012,220.0
광역시,2012,258.4
광역시,2012,179.8
광역시,2012,230.6
광역시,2012,244.2
도,2012,300.1
도,2012,152.2
도,2012,183.7
도,2012,186.6
도,2012,166.0
도,2012,141.4
도,2012,147.7
도,2012,212.0
도,2012,202.5
전국,2012,251.1
수도권,2012,349.8
지방,2012,196.2
서울,2012,548.9
서울,2012,625.0
서울,2012,418.2
서울,2012,847.1
서울,2012,491.8
서울,2012,478.2
광역시,2012,256.4
광역시,2012,218.8
광역시,2012,254.2
광역시,2012,179.3
광역시,2012,225.9
광역시,2012,246.0
도,2012,294.3
도,2012,146.3
도,2012,181.9
도,2012,187.7
도,2012,161.4
도,2012,142.5
도,2012,147.8
도,2012,209.8
도,2012,192.8
전국,2012,254.7
수도권,2012,347.1
지방,2012,198.3
서울,2012,534.8
서울,2012,620.2
서울,2012,417.7
서울,2012,792.4
서울,2012,473.3
서울,2012,472.5
광역시,2012,256.0
광역시,2012,223.2
광역시,2012,255.0
광역시,2012,181.8
광역시,2012,228.1
광역시,2012,246.4
도,2012,292.6
도,2012,148.4
도,2012,181.2
도,2012,188.9
도,2012,164.2
도,2012,143.1
도,2012,149.9
도,2012,218.3
도,2012,197.2
전국,2012,270.4
수도권,2012,365.3
지방,2012,204.0
서울,2012,563.4
서울,2012,622.0
서울,2012,423.0
서울,2012,839.7
서울,2012,474.7
서울,2012,481.2
광역시,2012,256.6
광역시,2012,227.6
광역시,2012,256.7
광역시,2012,188.4
광역시,2012,235.7
광역시,2012,245.2
도,2012,304.6
도,2012,152.2
도,2012,189.4
도,2012,192.1
도,2012,168.0
도,2012,147.2
도,2012,154.8
도,2012,222.3
도,2012,200.0
전국,2012,277.6
수도권,2012,379.8
지방,2012,207.6
서울,2012,571.5
서울,2012,653.3
서울,2012,426.7
서울,2012,844.2
서울,2012,480.0
서울,2012,491.9
광역시,2012,261.3
광역시,2012,228.1
광역시,2012,257.3
광역시,2012,187.0
광역시,2012,242.7
광역시,2012,252.1
도,2012,313.0
도,2012,151.8
도,2012,189.9
도,2012,194.4
도,2012,169.5
도,2012,146.7
도,2012,155.3
도,2012,225.8
도,2012,209.3
전국,2012,274.1
수도권,2012,379.9
지방,2012,206.6
서울,2012,574.1
서울,2012,648.5
서울,2012,427.9
서울,2012,846.0
서울,2012,486.5
서울,2012,479.7
광역시,2012,259.8
광역시,2012,231.3
광역시,2012,260.8
광역시,2012,188.1
광역시,2012,241.8
광역시,2012,245.7
도,2012,309.9
도,2012,150.9
도,2012,188.6
도,2012,196.2
도,2012,169.8
도,2012,148.0
도,2012,156.1
도,2012,220.5
도,2012,208.4
전국,2012,271.1
수도권,2012,379.8
지방,2012,202.9
서울,2012,575.4
서울,2012,652.9
서울,2012,424.7
서울,2012,840.1
서울,2012,489.2
서울,2012,492.0
광역시,2012,255.5
광역시,2012,231.0
광역시,2012,257.9
광역시,2012,186.2
광역시,2012,242.6
광역시,2012,255.0
도,2012,310.9
도,2012,150.1
도,2012,186.8
도,2012,190.3
도,2012,164.3
도,2012,138.5
도,2012,155.6
도,2012,219.6
도,2012,182.9
전국,2013,274.4
수도권,2013,379.0
지방,2013,207.7
서울,2013,577.3
서울,2013,626.0
서울,2013,422.7
서울,2013,844.2
서울,2013,484.7
서울,2013,494.2
광역시,2013,258.8
광역시,2013,231.8
광역시,2013,258.3
광역시,2013,188.0
광역시,2013,237.1
광역시,2013,247.6
도,2013,308.4
도,2013,151.4
도,2013,197.4
도,2013,199.3
도,2013,175.2
도,2013,150.0
도,2013,160.0
도,2013,227.0
도,2013,194.4
전국,2013,278.0
수도권,2013,382.3
지방,2013,206.2
서울,2013,578.4
서울,2013,652.3
서울,2013,429.9
서울,2013,840.8
서울,2013,503.1
서울,2013,478.3
광역시,2013,256.1
광역시,2013,231.2
광역시,2013,257.4
광역시,2013,189.0
광역시,2013,238.1
광역시,2013,244.1
도,2013,310.2
도,2013,153.6
도,2013,190.4
도,2013,195.2
도,2013,172.0
도,2013,146.0
도,2013,159.8
도,2013,224.1
도,2013,193.3
전국,2013,284.5
수도권,2013,379.2
지방,2013,209.5
서울,2013,563.3
서울,2013,619.6
서울,2013,431.2
서울,2013,829.0
서울,2013,486.4
서울,2013,489.4
광역시,2013,259.8
광역시,2013,231.1
광역시,2013,260.1
광역시,2013,189.3
광역시,2013,237.7
광역시,2013,248.7
도,2013,315.2
도,2013,154.9
도,2013,192.4
도,2013,195.4
도,2013,171.5
도,2013,146.6
도,2013,159.7
도,2013,228.0
도,2013,193.5
전국,2013,288.8
수도권,2013,381.7
지방,2013,214.4
서울,2013,567.9
서울,2013,595.9
서울,2013,430.4
서울,2013,869.8
서울,2013,491.2
서울,2013,488.3
광역시,2013,264.1
광역시,2013,238.3
광역시,2013,259.9
광역시,2013,189.0
광역시,2013,238.0
광역시,2013,254.8
도,2013,321.7
도,2013,153.6
도,2013,193.8
도,2013,198.6
도,2013,171.4
도,2013,149.3
도,2013,162.8
도,2013,235.3
도,2013,198.2
전국,2013,283.6
수도권,2013,373.3
지방,2013,214.1
서울,2013,553.7
서울,2013,617.3
서울,2013,433.9
서울,2013,821.8
서울,2013,504.4
서울,2013,491.2
광역시,2013,262.0
광역시,2013,241.2
광역시,2013,260.2
광역시,2013,189.2
광역시,2013,244.0
광역시,2013,245.8
도,2013,314.8
도,2013,155.4
도,2013,195.9
도,2013,199.8
도,2013,171.1
도,2013,150.1
도,2013,166.2
도,2013,231.1
도,2013,220.0
전국,2013,273.3
수도권,2013,366.8
지방,2013,209.6
서울,2013,546.2
서울,2013,633.1
서울,2013,434.2
서울,2013,813.2
서울,2013,494.2
서울,2013,472.9
광역시,2013,259.0
광역시,2013,242.4
광역시,2013,260.1
광역시,2013,189.3
광역시,2013,242.7
광역시,2013,246.3
도,2013,312.2
도,2013,152.9
도,2013,187.2
도,2013,196.6
도,2013,170.1
도,2013,146.0
도,2013,162.9
도,2013,224.9
도,2013,218.0
전국,2013,271.8
수도권,2013,352.4
지방,2013,211.3
서울,2013,507.8
서울,2013,610.3
서울,2013,425.3
서울,2013,770.9
서울,2013,480.7
서울,2013,464.2
광역시,2013,260.5
광역시,2013,242.7
광역시,2013,264.1
광역시,2013,193.7
광역시,2013,238.0
광역시,2013,247.8
도,2013,309.3
도,2013,155.8
도,2013,197.4
도,2013,201.4
도,2013,171.9
도,2013,144.8
도,2013,165.4
도,2013,224.1
도,2013,213.4
전국,2013,294.4
수도권,2013,369.8
지방,2013,215.7
서울,2013,533.8
서울,2013,634.4
서울,2013,431.7
서울,2013,834.8
서울,2013,488.2
서울,2013,470.6
광역시,2013,264.8
광역시,2013,251.5
광역시,2013,264.4
광역시,2013,195.6
광역시,2013,243.0
광역시,2013,251.0
도,2013,323.9
도,2013,156.7
도,2013,196.0
도,2013,205.7
도,2013,172.0
도,2013,146.1
도,2013,169.2
도,2013,233.9
도,2013,204.9
전국,2013,304.7
수도권,2013,377.3
지방,2013,222.9
서울,2013,534.9
서울,2013,624.6
서울,2013,437.5
서울,2013,800.3
서울,2013,499.1
서울,2013,482.6
광역시,2013,264.2
광역시,2013,257.8
광역시,2013,267.1
광역시,2013,193.9
광역시,2013,248.2
광역시,2013,259.3
도,2013,331.8
도,2013,161.9
도,2013,201.8
도,2013,210.0
도,2013,175.6
도,2013,150.7
도,2013,171.7
도,2013,242.6
도,2013,220.2
전국,2013,297.3
수도권,2013,379.6
지방,2013,225.1
서울,2013,546.5
서울,2013,625.7
서울,2013,447.0
서울,2013,808.7
서울,2013,499.8
서울,2013,489.1
광역시,2013,268.7
광역시,2013,260.1
광역시,2013,269.7
광역시,2013,200.0
광역시,2013,252.6
광역시,2013,258.4
도,2013,329.6
도,2013,163.5
도,2013,201.4
도,2013,211.0
도,2013,178.4
도,2013,151.2
도,2013,175.2
도,2013,243.4
도,2013,224.3
전국,2013,293.6
수도권,2013,390.1
지방,2013,225.1
서울,2013,569.3
서울,2013,663.0
서울,2013,445.3
서울,2013,849.8
서울,2013,496.5
서울,2013,490.6
광역시,2013,270.1
광역시,2013,267.3
광역시,2013,272.2
광역시,2013,200.6
광역시,2013,253.5
광역시,2013,259.5
도,2013,329.9
도,2013,161.2
도,2013,201.5
도,2013,219.1
도,2013,177.5
도,2013,149.8
도,2013,176.4
도,2013,238.6
도,2013,224.5
전국,2013,307.8
수도권,2013,410.5
지방,2013,224.0
서울,2013,603.9
서울,2013,665.8
서울,2013,454.7
서울,2013,886.4
서울,2013,503.6
서울,2013,494.6
광역시,2013,269.7
광역시,2013,265.8
광역시,2013,274.8
광역시,2013,204.6
광역시,2013,256.5
광역시,2013,255.6
도,2013,340.1
도,2013,161.6
도,2013,202.0
도,2013,211.3
도,2013,174.6
도,2013,148.5
도,2013,175.6
도,2013,243.4
도,2013,223.5
전국,2014,316.2
수도권,2014,409.0
지방,2014,225.2
서울,2014,588.9
서울,2014,658.9
서울,2014,459.5
서울,2014,864.3
서울,2014,505.1
서울,2014,501.0
광역시,2014,274.1
광역시,2014,269.9
광역시,2014,274.1
광역시,2014,203.0
광역시,2014,253.6
광역시,2014,258.8
도,2014,343.7
도,2014,164.4
도,2014,205.2
도,2014,213.4
도,2014,182.5
도,2014,148.8
도,2014,175.5
도,2014,239.6
도,2014,223.2
전국,2014,314.1
수도권,2014,401.6
지방,2014,225.4
서울,2014,576.6
서울,2014,653.0
서울,2014,456.6
서울,2014,838.9
서울,2014,519.8
서울,2014,504.7
광역시,2014,271.8
광역시,2014,266.3
광역시,2014,272.2
광역시,2014,205.4
광역시,2014,247.7
광역시,2014,261.8
도,2014,338.4
도,2014,164.6
도,2014,204.3
도,2014,213.7
도,2014,175.4
도,2014,151.6
도,2014,177.0
도,2014,243.8
도,2014,221.9
전국,2014,298.9
수도권,2014,382.0
지방,2014,226.8
서울,2014,548.8
서울,2014,640.4
서울,2014,453.2
서울,2014,806.6
서울,2014,495.3
서울,2014,486.8
광역시,2014,274.9
광역시,2014,269.8
광역시,2014,269.8
광역시,2014,203.5
광역시,2014,248.2
광역시,2014,264.3
도,2014,328.6
도,2014,156.8
도,2014,207.2
도,2014,209.1
도,2014,172.9
도,2014,148.3
도,2014,175.0
도,2014,246.2
도,2014,223.9
전국,2014,290.6
수도권,2014,379.7
지방,2014,225.1
서울,2014,553.4
서울,2014,660.9
서울,2014,454.4
서울,2014,843.1
서울,2014,504.3
서울,2014,489.4
광역시,2014,269.8
광역시,2014,269.0
광역시,2014,268.9
광역시,2014,203.6
광역시,2014,247.6
광역시,2014,263.9
도,2014,325.8
도,2014,157.6
도,2014,202.1
도,2014,207.4
도,2014,172.8
도,2014,149.1
도,2014,179.3
도,2014,242.9
도,2014,219.9
전국,2014,292.3
수도권,2014,380.2
지방,2014,226.5
서울,2014,558.3
서울,2014,620.1
서울,2014,450.3
서울,2014,846.0
서울,2014,510.1
서울,2014,491.0
광역시,2014,270.6
광역시,2014,272.3
광역시,2014,271.0
광역시,2014,204.4
광역시,2014,249.3
광역시,2014,268.6
도,2014,327.7
도,2014,158.1
도,2014,207.9
도,2014,210.5
도,2014,170.0
도,2014,150.4
도,2014,179.1
도,2014,243.4
도,2014,232.3
전국,2014,298.9
수도권,2014,389.9
지방,2014,228.0
서울,2014,567.6
서울,2014,660.1
서울,2014,450.4
서울,2014,863.5
서울,2014,502.1
서울,2014,497.5
광역시,2014,271.7
광역시,2014,279.7
광역시,2014,274.8
광역시,2014,206.0
광역시,2014,247.5
광역시,2014,268.2
도,2014,333.5
도,2014,158.3
도,2014,206.1
도,2014,212.5
도,2014,173.6
도,2014,153.6
도,2014,178.7
도,2014,247.2
도,2014,241.0
전국,2014,310.2
수도권,2014,402.9
지방,2014,230.4
서울,2014,583.0
서울,2014,662.6
서울,2014,452.9
서울,2014,866.2
서울,2014,518.1
서울,2014,498.4
광역시,2014,277.3
광역시,2014,282.4
광역시,2014,279.8
광역시,2014,213.4
광역시,2014,246.1
광역시,2014,268.7
도,2014,339.7
도,2014,158.6
도,2014,208.1
도,2014,220.2
도,2014,172.4
도,2014,149.8
도,2014,179.7
도,2014,250.9
도,2014,235.3
전국,2014,327.5
수도권,2014,408.6
지방,2014,234.9
서울,2014,593.3
서울,2014,673.7
서울,2014,463.7
서울,2014,872.3
서울,2014,531.1
서울,2014,505.0
광역시,2014,280.4
광역시,2014,287.6
광역시,2014,277.6
광역시,2014,216.7
광역시,2014,249.7
광역시,2014,269.2
도,2014,345.2
도,2014,162.4
도,2014,213.1
도,2014,214.3
도,2014,177.2
도,2014,151.9
도,2014,186.5
도,2014,249.5
도,2014,236.7
전국,2014,325.0
수도권,2014,409.0
지방,2014,236.8
서울,2014,583.0
서울,2014,659.1
서울,2014,460.0
서울,2014,869.2
서울,2014,520.8
서울,2014,516.6
광역시,2014,280.9
광역시,2014,288.8
광역시,2014,279.0
광역시,2014,219.4
광역시,2014,250.9
광역시,2014,271.9
도,2014,345.3
도,2014,159.7
도,2014,211.8
도,2014,217.6
도,2014,174.8
도,2014,150.6
도,2014,188.0
도,2014,255.9
도,2014,234.5
전국,2014,314.4
수도권,2014,402.4
지방,2014,238.6
서울,2014,580.3
서울,2014,670.9
서울,2014,467.6
서울,2014,861.3
서울,2014,532.7
서울,2014,502.8
광역시,2014,281.3
광역시,2014,296.4
광역시,2014,281.9
광역시,2014,218.6
광역시,2014,255.8
광역시,2014,272.2
도,2014,340.8
도,2014,161.6
도,2014,219.3
도,2014,215.5
도,2014,179.6
도,2014,154.0
도,2014,188.1
도,2014,252.3
도,2014,253.8
전국,2014,311.0
수도권,2014,398.7
지방,2014,238.7
서울,2014,567.6
서울,2014,653.1
서울,2014,473.1
서울,2014,836.1
서울,2014,528.7
서울,2014,499.2
광역시,2014,282.8
광역시,2014,301.9
광역시,2014,289.1
광역시,2014,225.1
광역시,2014,254.7
광역시,2014,275.4
도,2014,344.2
도,2014,163.2
도,2014,216.7
도,2014,213.3
도,2014,181.5
도,2014,156.5
도,2014,188.8
도,2014,252.7
도,2014,244.7
전국,2014,320.9
수도권,2014,415.3
지방,2014,239.2
서울,2014,589.2
서울,2014,675.5
서울,2014,476.2
서울,2014,864.2
서울,2014,532.0
서울,2014,505.2
광역시,2014,290.3
광역시,2014,305.7
광역시,2014,291.2
광역시,2014,224.0
광역시,2014,255.5
광역시,2014,276.6
도,2014,351.1
도,2014,159.7
도,2014,214.4
도,2014,211.0
도,2014,185.1
도,2014,153.5
도,2014,193.0
도,2014,246.7
도,2014,241.0
전국,2015,329.8
수도권,2015,417.0
지방,2015,239.6
서울,2015,585.2
서울,2015,685.1
서울,2015,470.1
서울,2015,851.7
서울,2015,536.8
서울,2015,502.6
광역시,2015,289.1
광역시,2015,307.8
광역시,2015,290.7
광역시,2015,223.1
광역시,2015,258.4
광역시,2015,277.7
도,2015,350.7
도,2015,172.0
도,2015,210.9
도,2015,212.6
도,2015,182.4
도,2015,158.5
도,2015,192.3
도,2015,251.5
도,2015,250.8
전국,2015,338.6
수도권,2015,423.6
지방,2015,239.9
서울,2015,589.2
서울,2015,685.3
서울,2015,472.4
서울,2015,869.2
서울,2015,539.4
서울,2015,509.4
광역시,2015,288.7
광역시,2015,309.6
광역시,2015,288.7
광역시,2015,227.8
광역시,2015,255.7
광역시,2015,278.6
도,2015,353.6
도,2015,165.7
도,2015,214.2
도,2015,218.7
도,2015,182.0
도,2015,159.0
도,2015,194.4
도,2015,249.3
도,2015,250.2
전국,2015,340.8
수도권,2015,423.0
지방,2015,242.5
서울,2015,590.8
서울,2015,703.6
서울,2015,475.6
서울,2015,895.9
서울,2015,539.5
서울,2015,514.2
광역시,2015,290.7
광역시,2015,314.8
광역시,2015,286.5
광역시,2015,224.9
광역시,2015,245.8
광역시,2015,280.0
도,2015,352.4
도,2015,172.3
도,2015,213.3
도,2015,214.9
도,2015,178.4
도,2015,156.5
도,2015,194.7
도,2015,246.7
도,2015,249.7
전국,2015,339.2
수도권,2015,427.7
지방,2015,243.5
서울,2015,601.2
서울,2015,720.4
서울,2015,475.6
서울,2015,918.3
서울,2015,544.4
서울,2015,522.7
광역시,2015,292.8
광역시,2015,317.3
광역시,2015,288.0
광역시,2015,228.0
광역시,2015,245.5
광역시,2015,279.3
도,2015,353.2
도,2015,169.8
도,2015,206.5
도,2015,216.0
도,2015,179.9
도,2015,156.9
도,2015,194.9
도,2015,249.6
도,2015,271.3
전국,2015,343.7
수도권,2015,430.9
지방,2015,246.3
서울,2015,608.9
서울,2015,718.0
서울,2015,482.6
서울,2015,935.6
서울,2015,553.7
서울,2015,516.7
광역시,2015,295.1
광역시,2015,323.5
광역시,2015,295.6
광역시,2015,229.8
광역시,2015,249.5
광역시,2015,285.5
도,2015,354.6
도,2015,171.3
도,2015,213.3
도,2015,219.7
도,2015,180.1
도,2015,159.2
도,2015,193.3
도,2015,252.1
도,2015,277.5
전국,2015,344.9
수도권,2015,431.4
지방,2015,246.2
서울,2015,599.6
서울,2015,700.6
서울,2015,478.3
서울,2015,929.0
서울,2015,561.6
서울,2015,529.3
광역시,2015,294.4
광역시,2015,330.7
광역시,2015,293.4
광역시,2015,232.6
광역시,2015,247.8
광역시,2015,285.3
도,2015,358.5
도,2015,168.7
도,2015,210.9
도,2015,214.3
도,2015,179.6
도,2015,155.6
도,2015,195.0
도,2015,253.6
도,2015,284.1
전국,2015,352.6
수도권,2015,439.2
지방,2015,249.8
서울,2015,604.7
서울,2015,708.7
서울,2015,487.2
서울,2015,924.6
서울,2015,554.3
서울,2015,531.1
광역시,2015,302.9
광역시,2015,333.8
광역시,2015,300.2
광역시,2015,232.9
광역시,2015,256.6
광역시,2015,290.4
도,2015,364.6
도,2015,171.5
도,2015,205.3
도,2015,218.3
도,2015,179.6
도,2015,157.6
도,2015,195.2
도,2015,252.1
도,2015,307.8
전국,2015,341.2
수도권,2015,426.2
지방,2015,244.0
서울,2015,595.2
서울,2015,728.1
서울,2015,491.6
서울,2015,905.5
서울,2015,554.8
서울,2015,534.3
광역시,2015,302.9
광역시,2015,330.1
광역시,2015,302.4
광역시,2015,237.7
광역시,2015,256.6
광역시,2015,290.1
도,2015,358.3
도,2015,177.0
도,2015,205.8
도,2015,213.1
도,2015,179.0
도,2015,156.9
도,2015,195.0
도,2015,249.4
도,2015,318.2
전국,2015,353.2
수도권,2015,443.4
지방,2015,249.8
서울,2015,616.5
서울,2015,717.9
서울,2015,496.8
서울,2015,951.6
서울,2015,560.9
서울,2015,546.3
광역시,2015,306.6
광역시,2015,341.5
광역시,2015,308.6
광역시,2015,245.5
광역시,2015,253.3
광역시,2015,300.1
도,2015,370.4
도,2015,179.0
도,2015,208.8
도,2015,212.7
도,2015,182.4
도,2015,160.9
도,2015,195.3
도,2015,254.3
도,2015,320.7
전국,2015,356.5
수도권,2015,452.8
지방,2015,253.0
서울,2015,644.6
서울,2015,739.1
서울,2015,508.8
서울,2015,964.5
서울,2015,578.0
서울,2015,560.8
